2022-06-11;76018378;5513532;Chain 2;28;1227.24
2022-06-18;76018378;5513532;Chain 2;56;2454.48
2022-05-28;76018378;5514223;Chain 2;112;4908.96
2022-06-01;76018378;5515296;Chain 2;126;5522.58
2022-05-28;76018378;5517049;Chain 2;140;6136.2
2022-05-30;76018378;5517181;Chain 2;630;27612.9
2022-05-31;76018378;5517182;Chain 2;140;6136.2
2022-05-30;76018378;5517231;Chain 2;70;3068.1
2022-05-28;76018378;5517818;Chain 2;112;4908.96
2022-06-02;76018378;5519726;Chain 2;168;7363.44
2022-05-29;76018378;5519727;Chain 2;140;6136.2
2022-05-30;76018378;5520741;Chain 2;84;3681.72
2022-06-02;76018378;5523552;Chain 2;70;3068.1
2022-06-02;76018378;5527641;Chain 2;210;9204.3
2022-05-27;76018379;5470656;Chain 2;98;4295.34
2022-06-17;76018379;5470656;Chain 2;42;1840.86
